id,ano,ccr,amostra,coleta,latitude,longitude,data_coleta,localidade,equipe,substrato,nome_cientifico,cidade,uf,ccr_codigo,microorganismo,instituicao,fermentacao,temperatura,outros,infogenetica
303,2014,7258,ANA.TAG.001.018,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7258,L,UFT,0,0,1,0
304,2014,7733,ANA.TAQ.001.036,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7733,L,UFT,1,1,1,0
305,2014,7734,ANA.TAQ.001.036,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7734,L,UFT,1,1,1,0
306,2014,7872,ANA.TAQ.001.037,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7872,L,UFT,0,0,1,0
307,2014,7873,ANA.TAQ.001.037,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7873,L,UFT,0,0,1,0
308,2014,7876,ANA.TAQ.001.037,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7876,L,UFT,0,0,1,0
309,2014,7877,ANA.TAQ.001.037,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7877,L,UFT,0,0,1,0
310,2014,7878,ANA.TAQ.001.037,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7878,L,UFT,0,0,1,0
311,2014,7977,ANA.TAQ.001.038,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7977,L,UFT,0,0,1,0
312,2014,7910,ANA.CAN.001.037,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)7910,L,UFT,1,1,1,0
313,2014,6732,ANA.CAN.001.037,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6732,L,UFT,0,0,1,0
314,2014,6754,ANA.CAN.001.037,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6754,L,UFT,1,1,1,0
315,2014,6761,ANA.CAN.001.037,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6761,L,UFT,0,0,1,0
316,2014,6784,ANA.CAN.001.037,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6784,L,UFT,0,0,1,1
317,2014,6872,ANA.CAN.001.038,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6872,L,UFT,1,1,1,1
318,2014,7159,ANA.TAG.001.019,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7159,L,UFT,0,0,1,0
319,2014,7248,ANA.TAG.001.019,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7248,L,UFT,0,0,1,0
320,2014,7272,ANA.TAG.001.019,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7272,L,UFT,1,1,1,0
321,2014,7359,ANA.TAG.001.019,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7359,L,UFT,1,1,1,0
322,2014,7735,ANA.TAQ.001.039,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7735,L,UFT,0,0,1,0
323,2014,7737,ANA.TAQ.001.039,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7737,L,UFT,1,1,1,0
324,2014,7738,ANA.TAQ.001.039,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7738,L,UFT,1,1,1,0
325,2014,7980,ANA.TAQ.001.040,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7980,L,UFT,1,1,1,0
326,2014,8027,ANA.TAQ.001.041,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)8027,L,UFT,0,0,1,1
327,2014,7880,ANA.TAQ.001.042,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7880,L,UFT,0,0,1,0
328,2014,7881,ANA.TAQ.001.042,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7881,L,UFT,0,0,1,0
329,2014,7882,ANA.TAQ.001.042,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7882,L,UFT,1,1,1,0
330,2014,6578,ANA.CAN.001.039,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6578,L,UFT,0,0,1,0
331,2014,6581,ANA.CAN.001.039,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6581,L,UFT,0,0,1,0
332,2014,6706,ANA.CAN.001.039,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6706,L,UFT,1,1,1,0
333,2014,7784,ANA.CAN.001.039,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)7784,L,UFT,0,0,1,0
334,2014,6742,ANA.CAN.001.040,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6742,L,UFT,1,1,1,0
335,2014,6837,ANA.CAN.001.040,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6837,L,UFT,1,1,1,0
336,2014,6849,ANA.CAN.001.040,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6849,L,UFT,1,1,1,0
337,2014,7236,ANA.TAG.001.020,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7236,L,UFT,1,1,1,1
338,2014,7384,ANA.TAG.001.020,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7384,L,UFT,0,0,1,1
339,2014,7739,ANA.TAQ.001.043,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7739,L,UFT,0,0,1,0
340,2014,7883,ANA.TAQ.001.044,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7883,L,UFT,0,0,1,0
341,2014,7887,ANA.TAQ.001.044,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7887,L,UFT,0,0,1,1
342,2014,7888,ANA.TAQ.001.044,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7888,L,UFT,0,0,1,0
343,2014,7889,ANA.TAQ.001.044,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7889,L,UFT,0,0,1,1
344,2014,7982,ANA.TAQ.001.045,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7982,L,UFT,0,0,1,0
345,2014,7983,ANA.TAQ.001.045,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7983,L,UFT,0,0,1,0
346,2014,7984,ANA.TAQ.001.045,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7984,L,UFT,0,0,1,0
347,2014,6571,ANA.CAN.001.041,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6571,L,UFT,0,0,1,1
348,2014,6610,ANA.CAN.001.042,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6610,L,UFT,0,0,1,1
349,2014,6846,ANA.CAN.001.042,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6846,L,UFT,0,0,1,0
350,2014,6986,ANA.CAN.001.043,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6986,L,UFT,0,0,1,0
351,2014,7154,ANA.TAG.001.021,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7154,L,UFT,0,0,1,0
352,2014,7157,ANA.TAG.001.021,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7157,L,UFT,0,0,1,0
353,2014,7240,ANA.TAG.001.021,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7240,L,UFT,0,0,1,1
354,2014,7387,ANA.TAG.001.021,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7387,L,UFT,0,0,1,0
355,2014,7920,ANA.TAG.001.022,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7920,L,UFT,0,0,1,0
356,2014,7954,ANA.TAG.001.022,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7954,L,UFT,0,0,1,0
357,2014,7742,ANA.TAQ.001.046,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7742,L,UFT,0,0,1,0
358,2014,7743,ANA.TAQ.001.046,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7743,L,UFT,0,0,1,0
359,2014,7744,ANA.TAQ.001.046,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7744,L,UFT,0,0,1,0
360,2014,7985,ANA.TAQ.001.047,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7985,L,UFT,0,0,1,0
361,2014,7987,ANA.TAQ.001.047,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7987,L,UFT,0,0,1,1
362,2014,6982,ANA.CAN.001.044,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6982,L,UFT,0,0,1,0
363,2014,6588,ANA.CAN.001.045,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6588,L,UFT,0,0,1,1
364,2014,7949,ANA.CAN.001.045,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)7949,L,UFT,1,1,1,1
365,2014,6608,ANA.CAN.001.046,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6608,L,UFT,1,1,1,0
366,2014,6609,ANA.CAN.001.046,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6609,L,UFT,1,1,1,0
367,2014,6759,ANA.CAN.001.046,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6759,L,UFT,0,0,0,1
368,2014,7160,ANA.TAG.001.023,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7160,L,UFT,1,1,1,0
369,2014,7383,ANA.TAG.001.023,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7383,L,UFT,0,0,1,1
370,2014,7947,ANA.TAG.001.024,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7947,L,UFT,0,0,1,0
371,2014,7966,ANA.TAG.001.024,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7966,L,UFT,0,0,1,0
372,2014,7747,ANA.TAQ.001.048,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7747,L,UFT,0,0,1,0
373,2014,7748,ANA.TAQ.001.048,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7748,L,UFT,1,1,1,0
374,2014,7749,ANA.TAQ.001.048,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7749,L,UFT,0,0,1,0
375,2014,7750,ANA.TAQ.001.048,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7750,L,UFT,0,0,1,0
376,2014,7890,ANA.TAQ.001.049,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7890,L,UFT,0,0,1,0
377,2014,7891,ANA.TAQ.001.049,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7891,L,UFT,1,1,1,1
378,2014,7892,ANA.TAQ.001.049,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7892,L,UFT,1,1,1,0
379,2014,7893,ANA.TAQ.001.049,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7893,L,UFT,1,1,1,1
380,2014,7761,ANA.CAN.001.047,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)7761,L,UFT,0,0,1,0
381,2014,6615,ANA.CAN.001.048,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6615,L,UFT,0,0,1,0
382,2014,6762,ANA.CAN.001.048,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6762,L,UFT,0,0,1,0
383,2014,7328,ANA.CAN.001.049,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)7328,L,UFT,0,0,1,0
384,2014,7333,ANA.CAN.001.049,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)7333,L,UFT,0,0,1,1
385,2014,7953,ANA.CAN.001.050,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)7953,L,UFT,0,0,1,1
386,2014,7238,ANA.TAG.001.025,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7238,L,UFT,0,0,1,0
387,2014,7251,ANA.TAG.001.025,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7251,L,UFT,0,0,1,1
388,2014,7252,ANA.TAG.001.025,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7252,L,UFT,0,0,1,0
389,2014,7962,ANA.TAG.001.026,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7962,L,UFT,0,0,1,0
390,2014,7751,ANA.TAQ.001.050,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7751,L,UFT,0,0,1,0
391,2014,7752,ANA.TAQ.001.050,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7752,L,UFT,0,0,1,1
392,2014,7894,ANA.TAQ.001.051,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7894,L,UFT,0,0,1,0
393,2014,7896,ANA.TAQ.001.051,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7896,L,UFT,0,0,1,0
394,2014,7897,ANA.TAQ.001.051,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7897,L,UFT,0,0,1,1
395,2014,7991,ANA.TAQ.001.052,ANA.TAQ.001,-10.307.444,-48.191.167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,UFT.2014(L)7991,L,UFT,0,0,1,0
396,2014,7332,ANA.CAN.001.051,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)7332,L,UFT,0,0,1,1
397,2014,6740,ANA.CAN.001.052,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6740,L,UFT,0,0,1,1
398,2014,6614,ANA.CAN.001.053,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6614,L,UFT,0,0,1,0
399,2014,6750,ANA.CAN.001.053,ANA.CAN.001,-9.978.136,-5.004.615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,UFT.2014(L)6750,L,UFT,0,0,1,0
400,2014,7917,ANA.TAG.001.027,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7917,L,UFT,0,0,1,0
401,2014,7919,ANA.TAG.001.027,ANA.TAG.001,-12.392.825,-46.418.475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,UFT.2014(L)7919,L,UFT,0,0,1,1
