id,ccr_codigo,coleta,amostra,latitude,longitude,cidade,localidade,data_coleta,ano,equipe,substrato,nome_cientifico,uf,fermentacao,temperatura,outros,infogenetica
472,UFT.2014(L)8001,ANA.TAQ.001,ANA.TAQ.001.067,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
473,UFT.2014(L)8029,ANA.TAQ.001,ANA.TAQ.001.068,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
483,UFT.2014(L)7505,ANA.TAQ.001,ANA.TAQ.001.069,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
484,UFT.2014(L)7507,ANA.TAQ.001,ANA.TAQ.001.069,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
485,UFT.2014(L)7520,ANA.TAQ.001,ANA.TAQ.001.069,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
486,UFT.2014(L)7922,ANA.TAQ.001,ANA.TAQ.001.070,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
487,UFT.2014(L)8003,ANA.TAQ.001,ANA.TAQ.001.071,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
506,UFT.2014(L)7516,ANA.TAQ.001,ANA.TAQ.001.072,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
507,UFT.2014(L)7517,ANA.TAQ.001,ANA.TAQ.001.072,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
508,UFT.2014(L)7519,ANA.TAQ.001,ANA.TAQ.001.072,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
509,UFT.2014(L)7923,ANA.TAQ.001,ANA.TAQ.001.073,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
510,UFT.2014(L)7924,ANA.TAQ.001,ANA.TAQ.001.073,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
520,UFT.2014(L)7512,ANA.TAQ.001,ANA.TAQ.001.074,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
521,UFT.2014(L)7513,ANA.TAQ.001,ANA.TAQ.001.074,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
522,UFT.2014(L)7514,ANA.TAQ.001,ANA.TAQ.001.074,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
523,UFT.2014(L)7515,ANA.TAQ.001,ANA.TAQ.001.074,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
524,UFT.2014(L)7811,ANA.TAQ.001,ANA.TAQ.001.075,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
525,UFT.2014(L)7812,ANA.TAQ.001,ANA.TAQ.001.075,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
526,UFT.2014(L)7925,ANA.TAQ.001,ANA.TAQ.001.076,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
539,UFT.2014(L)7508,ANA.TAQ.001,ANA.TAQ.001.077,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
540,UFT.2014(L)7813,ANA.TAQ.001,ANA.TAQ.001.078,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
541,UFT.2014(L)816,ANA.TAQ.001,ANA.TAQ.001.078,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
542,UFT.2014(L)7817,ANA.TAQ.001,ANA.TAQ.001.078,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
543,UFT.2014(L)7928,ANA.TAQ.001,ANA.TAQ.001.079,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
544,UFT.2014(L)8004,ANA.TAQ.001,ANA.TAQ.001.080,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
553,UFT.2014(L)7524,ANA.TAQ.001,ANA.TAQ.001.081,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
554,UFT.2014(L)7525,ANA.TAQ.001,ANA.TAQ.001.081,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
555,UFT.2014(L)7526,ANA.TAQ.001,ANA.TAQ.001.081,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
556,UFT.2014(L)7527,ANA.TAQ.001,ANA.TAQ.001.081,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
557,UFT.2014(L)7528,ANA.TAQ.001,ANA.TAQ.001.081,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
558,UFT.2014(L)7818b,ANA.TAQ.001,ANA.TAQ.001.082,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
559,UFT.2014(L)7819,ANA.TAQ.001,ANA.TAQ.001.082,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
560,UFT.2014(L)7821,ANA.TAQ.001,ANA.TAQ.001.082,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
561,UFT.2014(L)7930,ANA.TAQ.001,ANA.TAQ.001.083,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
562,UFT.2014(L)7931,ANA.TAQ.001,ANA.TAQ.001.083,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
563,UFT.2014(L)8022,ANA.TAQ.001,ANA.TAQ.001.084,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
570,UFT.2014(L)7529,ANA.TAQ.001,ANA.TAQ.001.085,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
571,UFT.2014(L)7531,ANA.TAQ.001,ANA.TAQ.001.085,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
572,UFT.2014(L)7532,ANA.TAQ.001,ANA.TAQ.001.085,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
573,UFT.2014(L)7533,ANA.TAQ.001,ANA.TAQ.001.085,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
574,UFT.2014(L)7534,ANA.TAQ.001,ANA.TAQ.001.085,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
575,UFT.2014(L)7932,ANA.TAQ.001,ANA.TAQ.001.086,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
576,UFT.2014(L)7933,ANA.TAQ.001,ANA.TAQ.001.086,-10307444,-48191167,Palmas,Distrito de Taquarucu (Palmas - TO),2014-11-17,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
577,UFT.2015(L)7559,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
578,UFT.2015(L)7560,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
579,UFT.2015(L)7561,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
580,UFT.2015(L)7562,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
581,UFT.2015(L)7563,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
582,UFT.2015(L)7564,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
583,UFT.2015(L)7565,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
584,UFT.2015(L)7566,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
585,UFT.2015(L)7567,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
586,UFT.2015(L)7568,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
587,UFT.2015(L)7569,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
588,UFT.2015(L)7570,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
589,UFT.2015(L)7571,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
590,UFT.2015(L)7572,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,1
591,UFT.2015(L)7573,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,1
592,UFT.2015(L)7574,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
593,UFT.2015(L)7575,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
594,UFT.2015(L)7576,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,1
595,UFT.2015(L)7577,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
596,UFT.2015(L)7578,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
597,UFT.2015(L)7579,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
598,UFT.2015(L)7580,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
599,UFT.2015(L)7581,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
600,UFT.2015(L)7582,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
601,UFT.2015(L)7583,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
602,UFT.2015(L)7584,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
603,UFT.2015(L)7585,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
604,UFT.2015(L)7593,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
605,UFT.2015(L)7594,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
606,UFT.2015(L)7595,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
607,UFT.2015(L)7596,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
608,UFT.2015(L)7597,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
609,UFT.2015(L)7598,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
610,UFT.2015(L)7599,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,1
611,UFT.2015(L)7700,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
612,UFT.2015(L)7701,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
613,UFT.2015(L)7702,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,1
614,UFT.2015(L)7703,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
615,UFT.2015(L)7704,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
616,UFT.2015(L)7705,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
617,UFT.2015(L)7706,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
618,UFT.2015(L)7707,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
619,UFT.2015(L)7708,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
620,UFT.2015(L)7709,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
621,UFT.2015(L)7710,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
622,UFT.2015(L)7711,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
623,UFT.2015(L)7712,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
624,UFT.2015(L)7713,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
625,UFT.2015(L)7787,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,1
626,UFT.2015(L)7788,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
627,UFT.2015(L)7789,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,1
628,UFT.2015(L)7790,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
629,UFT.2015(L)7791,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
630,UFT.2015(L)7792,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
631,UFT.2015(L)7793,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
632,UFT.2015(L)7794,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
633,UFT.2015(L)7795,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
634,UFT.2015(L)7796,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
635,UFT.2015(L)7797,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
636,UFT.2015(L)7874,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
637,UFT.2015(L)7875,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
638,UFT.2015(L)7884,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
639,UFT.2015(L)7885,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
640,UFT.2015(L)7886,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
641,UFT.2015(L)7912,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
642,UFT.2015(L)7913,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
643,UFT.2015(L)7914,STL.TAQ.001,STL.TAQ.001.001,-1031507,-4815651,Palmas,Distrito de Taquarucu (Palmas - TO),2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
1,UFT.2015(L)8500,JHF.BU.001,JHF.BU.001.001,-14681193,-52367863,Nova Xavantina,Fazenda São Francisco,2015-08-10,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,
2,UFT.2015(L)8501,JHF.BU.001,JHF.BU.001.002,-14681193,-52367863,Nova Xavantina,Fazenda São Francisco,2015-08-10,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
3,UFT.2015(L)8502,JHF.BU.001,JHF.BU.001.002,-14681193,-52367863,Nova Xavantina,Fazenda São Francisco,2015-08-10,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,
4,UFT.2015(L)8503,JHF.BU.003,JHF.BU.003.001,-14681243,-52367831,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
5,UFT.2015(L)8504,JHF.BU.003,JHF.BU.003.002,-14681243,-52367831,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,
6,UFT.2015(L)8505,JHF.BU.003,JHF.BU.003.003,-14681243,-52367831,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
7,UFT.2015(L)8506,JHF.BU.003,JHF.BU.003.003,-14681243,-52367831,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
